id,speaker_id,utterance_order,transcript_id,corpus_id,gloss,num_tokens,stem,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,collection_id,collection_name,num_morphemes,language
3084668,5011,420,7092,68,little balls,2,little ball,adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,3,eng
3084687,5011,421,7092,68,hm,1,hm,co,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,1,eng
3084703,5011,422,7092,68,are they rolling around in there,6,be they roll around in there,cop pro:sub part adv prep adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,8,eng
3084742,5011,423,7092,68,hm,1,hm,co,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,1,eng
3084777,5011,425,7092,68,daddy's at home with Lauren honey,6,daddy at home with Lauren honey,n prep n prep n:prop n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3084815,5011,426,7092,68,that's where daddy is,4,that where daddy be,pro:dem adv:int n cop,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,6,eng
3084868,5011,428,7092,68,daddy's at home with Lauren sweetheart,6,daddy at home with Lauren,n prep n prep n:prop,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,6,eng
3084927,5011,430,7092,68,that's where he is honey,5,that where he be honey,pro:dem pro:rel pro:sub aux n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3084980,5011,432,7092,68,you wanna turn it on,5,you wanna turn it on,pro:per mod:aux v pro:per adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,5,eng
3085039,5011,434,7092,68,okay now remember it's going to make loud noise,9,okay now remember it go to make loud noise,co adv v pro:per part inf v adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,11,eng
3085116,5011,436,7092,68,you don't have_to have it on honey,7,you do have_to have it on honey,pro:per mod mod:aux v pro:per prep n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,8,eng
3085164,5011,437,7092,68,whatz that,2,what that,pro:int pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,3,eng
3085201,5011,439,7092,68,you turn it on by pushing that button over,9,you turn it on by push that button over,pro:per v pro:per adv prep part pro:dem v adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,10,eng
3085264,5011,441,7092,68,okay honey we don't have_to play with that,8,okay honey we do have_to play with that,co n pro:sub mod mod:aux v prep pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,9,eng
3085309,5011,442,7092,68,we'll just leave it right over here so the lady can take it back okay,15,we just leave it right over here so the lady can take it back okay,pro:sub adv v pro:per adv prep adv co det:art n mod v pro:per adv co,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,16,eng
3085394,5011,443,7092,68,what is this,3,what be this,pro:int cop pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3085429,5011,445,7092,68,here you you pull it,5,here you pull it,adv pro:per v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3085462,5011,446,7092,68,pull it towards you,4,pull it towards you,v pro:per prep pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3085495,5011,447,7092,68,pull it,2,pull it,v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,2,eng
3085513,5011,448,7092,68,watch watch his eyes,4,watch his eye,v det:poss n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3085533,5011,449,7092,68,,0,,,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,NA,eng
3085543,5011,450,7092,68,here you pull it again from way back here,9,here you pull it again from way back here,adv pro:per v pro:per adv prep n adv adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,9,eng
3085585,5011,451,7092,68,see his eyes,3,see his eye,v det:poss n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3085611,5011,452,7092,68,uh oh,2,oh,co,MOT,NA,Mother,5010,615.75,Lindsey,female,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3085628,5011,453,7092,68,okay let's do it again,5,okay let do it again,co v v pro:per adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,6,eng
3085678,5011,455,7092,68,who go gonna talk to this time,7,who go gonna talk to this time,pro:rel v mod:aux v prep pro:dem n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,7,eng
3085731,5011,456,7092,68,dial the phone,3,dial the phone,v det:art n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3085802,5011,459,7092,68,mommy talk to papa,4,mommy talk to papa,n n prep n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3085846,5011,460,7092,68,hi papa how are you,5,hi papa how be you,co n adv:int aux pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,6,eng
3085873,5011,461,7092,68,you wanna talk to Lindsey,5,you wanna talk to Lindsey,pro:per mod:aux v prep n:prop,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,5,eng
3085910,5011,462,7092,68,okay,1,okay,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3085944,5011,464,7092,68,you can talk to Lindsey,5,you can talk to Lindsey,pro:per mod v prep n:prop,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3085979,5011,465,7092,68,it's papa,2,it papa,pro:per n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3086036,5011,468,7092,68,he's not there,3,he not there,pro:sub neg adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3086070,5011,470,7092,68,okay,1,okay,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3086083,5011,471,7092,68,you wanna dial the phone,5,you wanna dial the phone,pro:per mod:aux v det:art n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,5,eng
3086160,5011,473,7092,68,not yet,2,not yet,neg adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,2,eng
3086210,5011,476,7092,68,uh you want mama to turn that on again,9,you want mama to turn that on again,pro:per v n inf v pro:dem adv adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,8,eng
3086270,5011,478,7092,68,okay then I won't,4,okay then I will,co adv:tem pro:sub mod,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3086301,5011,479,7092,68,if you don't want me to,6,if you do want me to,conj pro:per mod v pro:obj inf,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3086346,5011,481,7092,68,it's a lady honey and she'll be back in a little bit,12,it a lady honey and she be back in a little bit,pro:per det:art n n coord pro:sub cop adv prep det:art adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,14,eng
3086419,5011,482,7092,68,here honey,2,here honey,adv n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,2,eng
3086437,5011,483,7092,68,here's your frog,3,here your frog,pro:exist det:poss n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3086474,5011,485,7092,68,bless you,2,bless you,v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,2,eng
3086491,5011,486,7092,68,oh uh uh uh,4,oh,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3086520,5011,487,7092,68,don't eat that give that to mama,7,do eat that give that to mama,mod v pro:dem v pro:dem prep n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,8,eng
3086558,5011,488,7092,68,it's a cheerio,3,it a cheerio,pro:per det:art n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3086581,5011,489,7092,68,wha,1,,,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,NA,eng
3086595,5011,490,7092,68,no no no no no no thank_you,7,no no no no no no thank_you,co qn qn qn qn qn n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3086631,5011,491,7092,68,we'll throw that in the garbage okay,7,we throw that in the garbage okay,pro:sub v pro:dem prep det:art n adj,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,8,eng
3086676,5011,492,7092,68,mama put it in her pocket,6,mama put it in her pocket,n v pro:per prep det:poss n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3086748,5011,494,7092,68,turn it on,3,turn it on,v pro:per adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,3,eng
3086763,5011,495,7092,68,here you go sweetheart,4,here you go,adv pro:per v,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3086789,5011,496,7092,68,frog,1,frog,n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3086799,5011,497,7092,68,can you turn that,4,can you turn that,mod pro:per v pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3086827,5011,498,7092,68,can you turn that knob,5,can you turn that knob,mod pro:per v pro:dem n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,5,eng
3086884,5011,500,7092,68,okay,1,okay,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3086918,5011,501,7092,68,I'll help you,3,I help you,pro:sub v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3086937,5011,502,7092,68,okay here he goes,4,okay here he go,co adv pro:sub v,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3086959,5011,503,7092,68,he goes sideways,3,he go sideways,pro:sub v adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3086981,5011,504,7092,68,he walks sideways,3,he walk sideways,pro:sub v adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3087006,5011,505,7092,68,look at his feet move,5,look at his foot move,v prep det:poss n v,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,6,eng
3087029,5011,506,7092,68,oh honey be careful,4,oh honey be careful,co n aux co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3087050,5011,507,7092,68,sit down sweetie,3,sit down sweetie,v adv co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3087071,5011,508,7092,68,stand him up straight honey,5,stand him up straight honey,v pro:obj adv adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3087112,5011,509,7092,68,good job there you go you did it,8,good job there you go you do it,adj n adv pro:per v pro:per v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,9,eng
3087147,5011,510,7092,68,he's looking at mommy now,5,he look at mommy now,pro:sub part prep n adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3087184,5011,511,7092,68,be careful you don't fall,5,be careful you do fall,aux co pro:per mod v,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,6,eng
3087249,5011,513,7092,68,okay,1,okay,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3087291,5011,515,7092,68,okay,1,okay,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3087312,5011,516,7092,68,watch,1,watch,n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3087327,5011,517,7092,68,he'll come sideways he'll come all the way over here to mommy,12,he come sideways he come all the way over here to mommy,pro:sub v adv pro:sub v qn det:art n adv adv prep n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,14,eng
3087392,5011,518,7092,68,he's cute isn't he,4,he cute be he,pro:sub adj cop pro:sub,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,7,eng
3087419,5011,519,7092,68,careful you don't fall sweetheart,5,careful you do fall,co pro:per mod n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3087450,5011,520,7092,68,go ahead honey,3,go ahead honey,v adv n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3087474,5011,521,7092,68,you want mommy to make a tower,7,you want mommy to make a tower,pro:per v n inf v det:art n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,7,eng
3087535,5011,523,7092,68,let's put one this way and then you wanna do it,11,let put one this way and then you wanna do it,v part pro:indef pro:dem n coord adv:tem pro:per mod:aux v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,13,eng
3087605,5011,524,7092,68,put this one here,4,put this one here,v pro:dem pro:indef adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3087651,5011,525,7092,68,what's that,2,what that,pro:int pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,3,eng
3087677,5011,526,7092,68,that one's kinda big honey,5,that one kind of big honey,pro:dem pro:indef n prep adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3087746,5011,528,7092,68,uh,1,,,MOT,NA,Mother,5010,615.75,Lindsey,female,imperative_emphatic,NA,NA,NA,3,Eng-NA,NA,eng
3087781,5011,530,7092,68,uh oh,2,oh,co,MOT,NA,Mother,5010,615.75,Lindsey,female,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3087822,5011,532,7092,68,uh oh,2,oh,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3087837,5011,533,7092,68,that's very good,3,that very good,pro:dem adv adj,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3087903,5011,536,7092,68,which one's Barney purple,4,which one Barney purple,pro:rel pro:indef n:prop n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,5,eng
3087936,5011,538,7092,68,which one is is this one Barney purple,8,which one be be this one Barney purple,pro:rel pro:indef cop aux pro:dem pro:indef n:prop n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,10,eng
3087965,5011,540,7092,68,do you want mommy,4,do you want mommy,mod pro:per v n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3087991,5011,541,7092,68,you set it up there,5,you set it up there,pro:per v pro:per adv adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,6,eng
3088063,5011,543,7092,68,try it again,3,try it again,v pro:per adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3088086,5011,544,7092,68,what is this,3,what be this,pro:int cop pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3088144,5011,546,7092,68,quack quack quack,3,quack quack quack,on on on,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3088164,5011,547,7092,68,quack quack quack,3,quack quack quack,on on on,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3088185,5011,548,7092,68,you want some more blocks,5,you want some more block,pro:per v qn qn n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,6,eng
3088218,5011,549,7092,68,what is this honey,4,what be this honey,pro:int cop pro:dem n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,5,eng
3088263,5011,551,7092,68,that's not a moo that's a rabbit,7,that not a moo that a rabbit,pro:dem neg det:art on pro:dem det:art n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,9,eng
3088319,5011,553,7092,68,thatza rabbit okay,3,that a rabbit okay,pro:dem det:art n adj,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,5,eng
3088359,5011,555,7092,68,okay you gonna pile them up make a big tower for mommy,12,okay you gonna pile them up make a big tower for mommy,co pro:per mod:aux v pro:obj adv v det:art adj n prep n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,12,eng
3088442,5011,557,7092,68,that's good,2,that good,pro:dem adj,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3088464,5011,558,7092,68,what color are his eyes,5,what color be his eye,pro:int n cop det:poss n,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,7,eng
3088522,5011,560,7092,68,no those are blue,4,no those be blue,qn pro:dem cop adj,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3088569,5011,562,7092,68,thatza wire but we'll just leave that alone okay,9,that a wire but we just leave that alone okay,pro:dem det:art n conj pro:sub adj n pro:rel adv co,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,12,eng
3088626,5011,563,7092,68,thatza green one,3,that a green one,pro:dem det:art n pro:indef,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3088656,5011,564,7092,68,oh look at how tall you're getting it,8,oh look at how tall you get it,co co prep adv:int adj pro:per n:gerund pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,imperative_emphatic,NA,NA,NA,3,Eng-NA,10,eng
3088708,5011,565,7092,68,good girl,2,good girl,adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,2,eng
3088724,5011,566,7092,68,you wanna put some more up there,7,you wanna put some more up there,pro:per mod:aux v qn pro:indef adv adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,8,eng
3088765,5011,567,7092,68,good job Lindz,3,good job Lindz,adj n n:prop,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3088816,5011,569,7092,68,good job,2,good job,adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,2,eng
3088878,5011,572,7092,68,where'd everybody go,3,where do everybody go,adv:int mod pro:indef v,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,5,eng
3088908,5011,573,7092,68,she'll be back out in a little bit,8,she be back out in a little bit,pro:sub cop adv adv prep det:art adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,9,eng
3088960,5011,575,7092,68,go ahead and let it go,6,go ahead and let it go,v adv coord v pro:per v,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3089019,5011,577,7092,68,that's very good honey,4,that very good honey,pro:dem adv adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3089043,5011,578,7092,68,yeah,1,yeah,co,MOT,NA,Mother,5010,615.75,Lindsey,female,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3089057,5011,579,7092,68,good job look at how tall you got it,9,good job look at how tall you get it,adj n v prep adv:int adj pro:per v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,10,eng
3089133,5011,581,7092,68,put that purple one up there,6,put that purple one up there,v pro:dem adj pro:indef adv adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,7,eng
3089164,5011,582,7092,68,oh,1,oh,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3089175,5011,583,7092,68,that's okay,2,that okay,pro:dem adj,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,3,eng
3089193,5011,584,7092,68,good girl,2,good girl,adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,2,eng
3089223,5011,586,7092,68,which one would you like the orange one,8,which one will you like the orange one,pro:rel pro:indef mod pro:per conj det:art n pro:indef,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,9,eng
3089294,5011,588,7092,68,you like those blocks don't ya,6,you like those block do you,pro:per v pro:dem n mod pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,8,eng
3089345,5011,590,7092,68,that's Barney purple,3,that Barney purple,pro:dem n:prop n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3089392,5011,592,7092,68,you want mommy to do it,6,you want mommy to do it,pro:per v n inf v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,6,eng
3089425,5011,593,7092,68,okay,1,okay,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3089435,5011,594,7092,68,now Lindsey do it,4,now Lindsey do it,adv n:prop v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3089467,5011,596,7092,68,you want me to do it,6,you want me to do it,pro:per v pro:obj inf v pro:per,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,6,eng
3089523,5011,598,7092,68,okay,1,okay,co,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3089536,5011,599,7092,68,Lindsey,1,Lindsey,n:prop,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3089565,5011,601,7092,68,now it's Lindsey's turn good girl,6,now it Lindsey turn good girl,adv pro:per n:prop n adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,8,eng
3089602,5011,602,7092,68,that was good honey,4,that be good honey,pro:dem cop adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,6,eng
3089645,5011,604,7092,68,uh oh,2,oh,co,MOT,NA,Mother,5010,615.75,Lindsey,female,imperative_emphatic,NA,NA,NA,3,Eng-NA,1,eng
3089670,5011,605,7092,68,you gonna start over,4,you gonna start over,pro:per mod:aux v adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3089692,5011,606,7092,68,hm,1,hm,co,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,1,eng
3089708,5011,607,7092,68,what is this,3,what be this,pro:int cop pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3089741,5011,609,7092,68,it's like a bike,4,it like a bike,pro:per conj det:art n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3089789,5011,611,7092,68,yeah it's like a bike but it's called a motorcycle,10,yeah it like a bike but it call a motorcycle,co pro:per conj det:art n conj pro:per part det:art n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,13,eng
3089843,5011,612,7092,68,see it has wheels they turn,6,see it have wheel they turn,v pro:per aux n pro:sub v,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,8,eng
3089871,5011,613,7092,68,that's a girl,3,that a girl,pro:dem det:art n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,4,eng
3089910,5011,615,7092,68,she'll be back in a little bit,7,she be back in a little bit,pro:sub cop adv prep det:art adj n,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,8,eng
3089956,5011,616,7092,68,see it goes this,4,see it go this,co pro:per v pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3089981,5011,617,7092,68,it goes like this,4,it go like this,pro:per v prep pro:dem,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,5,eng
3090010,5011,618,7092,68,vroom,1,vroom,on,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,1,eng
3090017,5011,619,7092,68,where ya going,3,where you go,adv:int pro:per part,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3090064,5011,621,7092,68,you gonna move over,4,you gonna move over,pro:per mod:aux v adv,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,4,eng
3090108,5011,623,7092,68,be careful honey where you gonna go,7,be careful honey where you gonna go,aux co n pro:rel pro:per mod:aux v,MOT,NA,Mother,5010,615.75,Lindsey,female,question,NA,NA,NA,3,Eng-NA,7,eng
3090132,5011,624,7092,68,I don't know if they want you to move that chair around,12,I do know if they want you to move that chair around,pro:sub mod v conj pro:sub v pro:per inf v pro:dem n adv,MOT,NA,Mother,5010,615.75,Lindsey,female,declarative,NA,NA,NA,3,Eng-NA,13,eng
